scenario,scenario_generation_version,rvo_safety_layer_version,tier,area_policy,robots,seed,method,noise_level,sigma_p,sigma_v,observation_noise_protocol,occlusion_probability,occlusion_max_duration,observation_noise_seed,workspace_width,workspace_height,workspace_area,agent_density,area_per_agent,dominant_flow_axis,lateral_axis,passage_width,agents_per_passage_width,start_bounds_margin,goal_bounds_margin,starts_out_of_bounds,goals_out_of_bounds,initial_collision,initial_safety_violation,initial_obstacle_collision,initial_min_distance,success,collision,safety_violation,obstacle_collision,min_distance,completion_time,steps,final_goal_distance,max_final_goal_distance,progress_ratio,path_length,control_effort,smoothness,latency_ms,screen_reject_rate,screen_all_reject_rate,screen_min_margin,screen_selected_margin,screen_predicted_margin,screen_runtime_margin,rvo_intervention_rate,seed_index 
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14245,icgp_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,14751094425533045751,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8288836479187012,0.796605110168457,0,0,0,0,0,2.744931221008301,1,0,0,0,0.7840470671653748,13.92,116,0.1132459789514541,0.3770902752876282,0.989371451549232,11.434461187076522,0.7615826900492438,0.5229791786597412,1.8027612069749137,0.2512931034482759,0.1788793103448276,0.4527887984437944,0.611009828346673,0.6264817690702188,1.0511173565726684,0.480603448275862,4
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14245,passive_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,14751094425533045751,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8288836479187012,0.796605110168457,0,0,0,0,0,2.744931221008301,0,0,0,0,0.6938605308532715,26.4,220,1.951932072639465,7.673580646514893,0.8168040364980698,11.322905489647384,0.6083712293501858,0.4890185650359473,1.5343111358974553,0.3,0.2397727272727272,0.6868818477123081,0.799157686743609,0.8096003910520857,1.396212707009583,0.4738636363636364,4
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14245,rvo_reactive,low,0.02,0.04,neighbor_ar1_v1,0.1,3,14751094425533045751,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8288836479187012,0.796605110168457,0,0,0,0,0,2.744931221008301,1,0,0,0,0.7122676372528076,13.68,114,0.1960173100233078,0.2800549864768982,0.9816030599176884,11.121246155467816,0.3805602331229142,0.2967654863258072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4144736842105263,4
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14245,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,14751094425533045751,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8288836479187012,0.796605110168457,0,0,0,0,0,2.744931221008301,1,0,0,0,0.8176647932864008,25.56,213,0.0995210781693458,0.289418876171112,0.9906595833599569,12.88905655084818,0.6284554587692698,0.4942464505759227,1.7358873246763418,0.2443661971830986,0.1384976525821596,0.712531606238601,0.8313672500353686,0.837478222341347,1.3166194029930192,0.4448356807511737,4
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14245,icgp_rvo_mpc,high,0.1,0.2,neighbor_ar1_v1,0.1,3,10060216030697077484,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8288836479187012,0.796605110168457,0,0,0,0,0,2.744931221008301,1,0,0,0,0.7493276000022888,21.12,176,0.1182353496551513,0.3515283465385437,0.9889031806960702,13.162509554240389,0.9976673817843056,0.7423599118504068,1.5507286936802054,0.3193181818181818,0.2144886363636363,0.3735857386526958,0.5264392109248972,0.5628378844301722,0.890414408221804,0.5923295454545454,4
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14245,passive_rvo_mpc,high,0.1,0.2,neighbor_ar1_v1,0.1,3,10060216030697077484,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8288836479187012,0.796605110168457,0,0,0,0,0,2.744931221008301,1,0,0,0,0.7596957087516785,22.2,185,0.1235255450010299,0.346392422914505,0.9884066758677365,15.485658319485085,0.9206988278621844,0.6486015767885692,1.3410440539529018,0.234054054054054,0.1635135135135135,0.4841284196204647,0.602166338772507,0.668131502317696,1.1507596255478598,0.5027027027027027,4
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14245,rvo_reactive,high,0.1,0.2,neighbor_ar1_v1,0.1,3,10060216030697077484,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8288836479187012,0.796605110168457,0,0,0,0,0,2.744931221008301,1,0,0,0,0.689659059047699,13.8,115,0.174561321735382,0.3253944218158722,0.9836167823523284,11.058248272165656,0.38936512424894,0.321295455272269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3934782608695652,4
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14245,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_ar1_v1,0.1,3,10060216030697077484,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8288836479187012,0.796605110168457,0,0,0,0,0,2.744931221008301,0,0,0,0,0.7761805057525635,26.4,220,1.7912832498550415,7.013574600219727,0.8318815231323242,12.053680079516198,0.7885623193723983,0.6277587465746894,1.9741478404532904,0.255,0.1011363636363636,0.7346859221537766,0.8531669201119314,0.8604637702999124,1.24303774535665,0.5181818181818182,4
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18245,icgp_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,13907770910253976522,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8535785675048828,0.854339599609375,0,0,0,0,0,0.8591200113296509,0,0,0,0,0.6371024250984192,26.4,220,1.7706060409545898,6.7594990730285645,0.8294995576143265,13.299301783827104,0.9388601701367986,0.8945192492821,1.3696071590443766,0.5231818181818182,0.2232954545454545,-0.0711395842892939,0.1150940162256143,0.1206600398860901,0.5281475313220773,0.7948863636363637,4
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18245,passive_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,13907770910253976522,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8535785675048828,0.854339599609375,0,0,0,0,0,0.8591200113296509,0,0,0,0,0.6417187452316284,26.4,220,2.1602702140808105,7.325204849243164,0.7919768542051315,13.059184362574284,0.7105981485748832,0.6608963083475828,0.7092301144604624,0.5451136363636364,0.2920454545454545,-0.0455692489200955,0.0867522104646452,0.1062093541530174,0.5146581110693906,0.7596590909090909,4
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18245,rvo_reactive,low,0.02,0.04,neighbor_ar1_v1,0.1,3,13907770910253976522,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8535785675048828,0.854339599609375,0,0,0,0,0,0.8591200113296509,0,0,0,0,0.75882488489151,26.4,220,0.7442509531974792,1.9458781480789185,0.9283323809504508,14.111805974251183,0.6618007093498652,0.7596804949370297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7375,4
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18245,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,13907770910253976522,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8535785675048828,0.854339599609375,0,0,0,0,0,0.8591200113296509,0,0,0,0,0.6828122138977051,26.4,220,2.015476703643799,7.216672897338867,0.805919736623764,12.190916238485444,0.7529805600473827,0.7114500028165904,1.075313806524553,0.5856818181818182,0.2960227272727272,-0.1055592077746746,0.0446715535483909,0.0459739464358505,0.4873703626725697,0.7823863636363636,4
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18245,icgp_rvo_mpc,high,0.1,0.2,neighbor_ar1_v1,0.1,3,531295154691712375,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8535785675048828,0.854339599609375,0,0,0,0,0,0.8591200113296509,0,0,0,0,0.6364837288856506,26.4,220,1.362370252609253,7.340584754943848,0.8688106089830399,14.39321312481843,0.9336433943191712,0.7184901761737736,0.9596523861877028,0.4801136363636363,0.2198863636363636,-0.0168042980246564,0.1586321622281894,0.1816306478749813,0.5047453395377332,0.759090909090909,4
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18245,passive_rvo_mpc,high,0.1,0.2,neighbor_ar1_v1,0.1,3,531295154691712375,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8535785675048828,0.854339599609375,0,0,0,0,0,0.8591200113296509,0,0,0,0,0.7196620106697083,26.4,220,1.3881596326828003,5.466386795043945,0.8663272112607956,13.75504195738904,0.9405263663015584,0.794095333868807,0.7627726703173142,0.4897727272727272,0.2625,-0.009754486131572,0.121444458215546,0.1479649870444267,0.4674139002434428,0.8005681818181818,4
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18245,rvo_reactive,high,0.1,0.2,neighbor_ar1_v1,0.1,3,531295154691712375,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8535785675048828,0.854339599609375,0,0,0,0,0,0.8591200113296509,0,0,0,0,0.5896326899528503,26.4,220,0.8983160257339478,2.151245594024658,0.9134966880083084,14.172472853242652,0.6501049400730566,0.6044142623347315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7051136363636363,4
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18245,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_ar1_v1,0.1,3,531295154691712375,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8535785675048828,0.854339599609375,0,0,0,0,0,0.8591200113296509,0,0,0,0,0.6354153156280518,26.4,220,0.6830896139144897,1.7953184843063354,0.9342219084501266,14.992752854142964,0.9767982236363671,0.7831610996614803,1.0070959661210177,0.4929545454545455,0.2988636363636364,-0.0021666966854163,0.1186156227203643,0.1408210615191021,0.5864560510565243,0.7670454545454546,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14758,icgp_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,2912041882666788544,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7663364410400391,0.9000000953674316,0,0,0,0,0,1.6643180847167969,0,0,0,0,0.6629825830459595,26.4,220,0.8218240737915039,1.6611143350601196,0.9207944720983504,13.631749461128493,0.5958529801155568,0.5536596434106204,0.9138152279443932,0.3490909090909091,0.096590909090909,0.0559816096073738,0.2119764261858328,0.248286897102841,0.4545635841927257,0.7363636363636363,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14758,passive_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,2912041882666788544,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7663364410400391,0.9000000953674316,0,0,0,0,0,1.6643180847167969,0,0,0,0,0.5822939872741699,26.4,220,0.6707208156585693,0.82233726978302,0.9353574588894844,13.96924695656162,0.67810112761323,0.5809807824140245,0.748681931740562,0.3559090909090909,0.0795454545454545,0.1030150074035588,0.235140269633617,0.3057723748527102,0.452351039009304,0.7863636363636364,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14758,rvo_reactive,low,0.02,0.04,neighbor_ar1_v1,0.1,3,2912041882666788544,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7663364410400391,0.9000000953674316,0,0,0,0,0,1.6643180847167969,0,0,0,0,0.5823066234588623,26.4,220,0.5801588296890259,0.9277080297470092,0.9440856166183949,14.18544569392543,0.3783716621972747,0.4240889014067678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6988636363636364,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14758,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,2912041882666788544,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7663364410400391,0.9000000953674316,0,0,0,0,0,1.6643180847167969,0,0,0,0,0.6728188395500183,26.4,220,0.6471743583679199,1.2179228067398071,0.93762681260705,13.15324831783073,0.6245833041683495,0.5359457251308909,0.9202059089147951,0.3434090909090909,0.084090909090909,0.0800776351156862,0.2145705687889516,0.2395084071726479,0.4774811973490172,0.6863636363636364,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14758,icgp_rvo_mpc,high,0.1,0.2,neighbor_ar1_v1,0.1,3,8111836332997898814,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7663364410400391,0.9000000953674316,0,0,0,0,0,1.6643180847167969,0,0,0,0,0.8400251643481391,26.4,220,0.4836412072181701,0.8001277446746826,0.953387763351202,13.85567030182574,1.0072946572104808,0.8546975043094294,1.016434090607535,0.405,0.2045454545454545,0.0949633163554733,0.2377030065519009,0.2685986507430504,0.6641825359411928,0.7238636363636364,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14758,passive_rvo_mpc,high,0.1,0.2,neighbor_ar1_v1,0.1,3,8111836332997898814,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7663364410400391,0.9000000953674316,0,0,0,0,0,1.6643180847167969,0,0,0,0,0.8376657962799072,26.4,220,1.211513638496399,2.730250358581543,0.8832370787858963,13.002273228266858,0.7139885834841566,0.6360002063638107,0.808994090766646,0.3822727272727272,0.0693181818181818,0.0702492263660868,0.2167887580181339,0.2696838949218459,0.4265158520523474,0.7625,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14758,rvo_reactive,high,0.1,0.2,neighbor_ar1_v1,0.1,3,8111836332997898814,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7663364410400391,0.9000000953674316,0,0,0,0,0,1.6643180847167969,0,0,0,0,0.7874571084976196,26.4,220,0.7804954051971436,1.0774128437042236,0.9247776344418526,15.0502818845016,0.4875097186960788,0.4423431176607582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6352272727272728,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14758,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_ar1_v1,0.1,3,8111836332997898814,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7663364410400391,0.9000000953674316,0,0,0,0,0,1.6643180847167969,0,0,0,0,0.840024561882019,26.4,220,1.046737790107727,2.30593490600586,0.8991177976131439,14.275212725569872,0.774824268187248,0.568348154026634,1.0187742043027272,0.3584090909090909,0.0613636363636363,0.0774813458401605,0.2219801158609866,0.2449375833180969,0.4494060109407576,0.7011363636363637,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18758,icgp_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,2918199029259117942,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7775554656982422,0.9000000953674316,0,0,0,0,0,0.7185527682304382,0,0,1,0,0.4924544095993042,26.4,220,2.605628728866577,6.647185802459717,0.748449444770813,11.367829375054498,0.907452804595232,0.914399586550214,1.0773478412871058,0.6232954545454545,0.2829545454545454,-0.140142910501171,0.0459185964101948,0.0571817046975401,0.3222672185374859,0.8710227272727272,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18758,passive_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,2918199029259117942,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7775554656982422,0.9000000953674316,0,0,0,0,0,0.7185527682304382,0,0,0,0,0.6299603581428528,26.4,220,3.379599571228028,6.926443576812744,0.6737293601036072,12.017447238566092,0.960601648891514,0.967863446694206,0.7860848864683331,0.5798863636363636,0.2607954545454545,-0.1186484018805504,0.0251681059462885,0.0353477482632585,0.3168462505331108,0.8778409090909091,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18758,rvo_reactive,low,0.02,0.04,neighbor_ar1_v1,0.1,3,2918199029259117942,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7775554656982422,0.9000000953674316,0,0,0,0,0,0.7185527682304382,0,0,1,0,0.4623682200908661,26.4,220,1.160664200782776,2.246803045272827,0.8879480734467506,13.668298126445734,0.802330659787086,0.8773212974721735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7511363636363636,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18758,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,2918199029259117942,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7775554656982422,0.9000000953674316,0,0,0,0,0,0.7185527682304382,0,0,0,0,0.526569664478302,26.4,220,2.284195899963379,6.936736583709717,0.7794809639453888,12.68656402211036,0.992100006816062,0.900751064277508,0.9531818748986222,0.524090909090909,0.2556818181818182,-0.0675934136340589,0.0707558737385184,0.0782348314972268,0.3390010959470115,0.8443181818181819,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18758,icgp_rvo_mpc,high,0.1,0.2,neighbor_ar1_v1,0.1,3,17282745384323868983,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7775554656982422,0.9000000953674316,0,0,0,0,0,0.7185527682304382,0,0,0,0,0.6043426394462585,26.4,220,2.7566628456115723,6.92392110824585,0.733868420124054,12.90281004865301,1.045619122954932,0.8770716237750921,0.9805030114710628,0.5959090909090909,0.2471590909090909,-0.1324132355675868,0.0558570845553591,0.0612205371592303,0.3422543396903351,0.8261363636363637,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18758,passive_rvo_mpc,high,0.1,0.2,neighbor_ar1_v1,0.1,3,17282745384323868983,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7775554656982422,0.9000000953674316,0,0,0,0,0,0.7185527682304382,0,1,1,0,0.3963093757629394,26.4,220,2.2657742500305176,6.784167766571045,0.7812594026327133,13.766714004990035,1.2472584375603633,1.027965461462736,0.7768973298218704,0.6079545454545454,0.3602272727272727,-0.1191372989198736,0.0159591584352984,0.0274954412273085,0.3194397365490423,0.8647727272727272,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18758,rvo_reactive,high,0.1,0.2,neighbor_ar1_v1,0.1,3,17282745384323868983,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7775554656982422,0.9000000953674316,0,0,0,0,0,0.7185527682304382,0,0,0,0,0.5992270708084106,26.4,220,1.195438027381897,2.20536732673645,0.8845909610390663,15.660963494683529,0.987755739045414,0.8819283833896572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7801136363636364,4
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18758,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_ar1_v1,0.1,3,17282745384323868983,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7775554656982422,0.9000000953674316,0,0,0,0,0,0.7185527682304382,0,0,0,0,0.5704529285430908,26.4,220,3.0109920501708984,6.858509540557861,0.7093151807785034,12.743731030728211,0.9944550004872408,0.8176749165423892,1.0869318753975676,0.5852272727272727,0.2642045454545454,-0.0931421847328664,0.0531699206596322,0.0621010842734014,0.3245620135728743,0.8454545454545455,4
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14493,icgp_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,17741639424611691602,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.6778903007507324,0.6777148246765137,0,0,0,0,0,6.668899059295654,1,0,0,0,0.7319623231887817,11.64,97,0.1142949983477592,0.334976851940155,0.9880671612918376,10.363229217997286,0.7932507769473511,0.5115043892845222,1.375872164889066,0.2170103092783505,0.1417525773195876,1.097629663970744,1.2737235767693864,1.311321539952583,2.7184199268117397,0.3711340206185567,4
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14493,passive_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,17741639424611691602,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.6778903007507324,0.6777148246765137,0,0,0,0,0,6.668899059295654,1,0,0,0,0.7321726679801941,12.24,102,0.1148662716150283,0.2994622886180877,0.9880075175315142,10.902411971474066,0.830151022904936,0.4351665010441477,0.9352965689864576,0.2279411764705882,0.1715686274509804,1.013330827589631,1.122429143071686,1.1820027212634243,2.925312787650847,0.3725490196078431,4
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14493,rvo_reactive,low,0.02,0.04,neighbor_ar1_v1,0.1,3,17741639424611691602,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.6778903007507324,0.6777148246765137,0,0,0,0,0,6.668899059295654,1,0,0,0,0.9937973618507384,12.72,106,0.2272278070449829,0.2939217388629913,0.9762765392661096,10.519384339364478,0.4167213409873854,0.2052114769082762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2452830188679245,4
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14493,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,17741639424611691602,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.6778903007507324,0.6777148246765137,0,0,0,0,0,6.668899059295654,1,0,0,0,0.7632365822792053,11.04,92,0.1507399529218673,0.3655263483524322,0.984262166544795,10.604316610610113,0.8658213869506575,0.4934799205474736,1.110335597569128,0.2152173913043478,0.1902173913043478,1.0439364299409943,1.1342981952813498,1.1674846389173006,2.523296307811271,0.4048913043478261,4
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14493,icgp_rvo_mpc,high,0.1,0.2,neighbor_ar1_v1,0.1,3,14637617926361242479,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.6778903007507324,0.6777148246765137,0,0,0,0,0,6.668899059295654,1,0,0,0,0.7390774488449097,9.36,78,0.2428841888904571,0.3565886616706848,0.97464195266366,9.767061483114958,0.6785121571353953,0.3490110573968825,1.0228423074854969,0.0961538461538461,0.0769230769230769,1.1720479012008471,1.3199526356504516,1.3850738211625664,2.500848890909782,0.3269230769230769,4
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14493,passive_rvo_mpc,high,0.1,0.2,neighbor_ar1_v1,0.1,3,14637617926361242479,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.6778903007507324,0.6777148246765137,0,0,0,0,0,6.668899059295654,1,0,0,0,0.8571574687957764,10.44,87,0.1747838854789734,0.2775897085666656,0.9817518871277572,10.314179625711404,0.8382049399460184,0.530600181723311,0.7402778732096615,0.2327586206896551,0.1982758620689655,0.830049595945333,0.936122110255234,0.9902021308487348,2.5934954987243675,0.4051724137931034,4
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14493,rvo_reactive,high,0.1,0.2,neighbor_ar1_v1,0.1,3,14637617926361242479,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.6778903007507324,0.6777148246765137,0,0,0,0,0,6.668899059295654,1,0,0,0,0.7049548625946045,13.8,115,0.2313080728054046,0.2940660715103149,0.9758505448698996,10.814443762996234,0.5382558550047891,0.3392321699845564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3108695652173913,4
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14493,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_ar1_v1,0.1,3,14637617926361242479,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.6778903007507324,0.6777148246765137,0,0,0,0,0,6.668899059295654,1,0,0,0,0.7510318160057068,10.2,85,0.1430529803037643,0.3778570890426636,0.9850647170096636,10.083193064900115,0.7788117355064434,0.4152120088460886,1.128719116198173,0.138235294117647,0.1205882352941176,1.1454183399644406,1.2195981505294056,1.2690759961350877,2.6122296593119123,0.3558823529411765,4
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18493,icgp_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,1844189916941504379,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6659259796142578,0.6526436805725098,0,0,0,0,0,1.326026439666748,1,0,0,0,0.749130129814148,14.88,124,0.1419443488121032,0.3532692790031433,0.9852175936102868,11.380018241921787,0.9900212352644772,0.7241984444309867,1.1360956649725502,0.3362903225806452,0.2550403225806452,0.1317772385061929,0.2853724002393504,0.3234438889005012,0.9739964332527694,0.626008064516129,4
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18493,passive_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,1844189916941504379,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6659259796142578,0.6526436805725098,0,0,0,0,0,1.326026439666748,1,0,0,0,0.6733583211898804,13.2,110,0.1488201916217804,0.3547539114952087,0.984501527622342,11.078444678802043,1.0135872790420597,0.709436604685404,0.9745450000164882,0.3420454545454545,0.25,0.1238110738802193,0.2328383440465074,0.2765216992803934,0.9507802782004532,0.6261363636363636,4
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18493,rvo_reactive,low,0.02,0.04,neighbor_ar1_v1,0.1,3,1844189916941504379,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6659259796142578,0.6526436805725098,0,0,0,0,0,1.326026439666748,1,0,0,0,0.7725199460983276,14.76,123,0.1914959847927093,0.3728570342063904,0.9800571743398904,10.71253603727382,0.4165932743969123,0.3352193349169764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4827235772357723,4
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18493,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_ar1_v1,0.1,3,1844189916941504379,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6659259796142578,0.6526436805725098,0,0,0,0,0,1.326026439666748,1,0,0,0,0.6308109760284424,14.28,119,0.1764592826366424,0.3660165667533874,0.9816231299191712,11.461163925901928,0.8845400283066165,0.6284399554759514,1.0451775204335014,0.3468487394957983,0.2678571428571428,0.1838939296984028,0.2903667234516695,0.355610927245071,0.9858936947534066,0.6355042016806722,4
