noise_level,scenario,robots,seed_index,contrast,metric,direction,residual_conditioning_effect,plain_conditioning_effect,interaction_delta
high,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,-1.0,1.0
high,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0010724486783145748,-0.07001690845936515,0.07108935713767972
high,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.011318787932396004,0.7389688715338707,-0.7502876594662667
high,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-5.640000000000001,3.3599999999999994,-9.0
high,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.10536843538284302,0.05557513236999512,0.0497933030128479
clean,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.026877835392951965,-0.05661027133464813,0.0834881067276001
clean,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.27984070777893066,0.5894023180007935,-0.8692430257797241
clean,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.08260774612426758,0.0018054842948913574,-0.08441323041915894
low,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.10215528309345245,-0.09584368020296097,0.19799896329641342
low,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-1.0635976791381836,0.9978840947151184,-2.061481773853302
low,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.04777175188064575,0.03339296579360962,0.014378786087036133
medium,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.13270387798547745,0.05991540849208832,-0.19261928647756577
medium,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,1.3816568851470947,-0.6238139867782593,2.005470871925354
medium,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.06242549419403076,0.12143909931182861,-0.05901360511779785
high,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0637763887643813,-0.09351243823766708,0.15728882700204838
high,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.6640129685401917,0.9736121892929077,-1.6376251578330994
high,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,narrow_gate,8,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.18690532445907593,0.040377795696258545,-0.22728312015533447
clean,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.01426006853580486,0.006305564194917568,-0.020565632730722427
clean,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.14797484874725342,-0.06543201208114624,0.21340686082839966
clean,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.002534276486756526,0.09284829484350543,-0.0903140183567489
low,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.006850942969322316,0.042389389127492905,-0.04924033209681522
low,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.07109135389328003,-0.43986910581588745,0.5109604597091675
low,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.13671257871796716,-0.2167128096546561,0.3534253883726233
medium,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.002586185932159313,-0.016965605318546184,0.019551791250705497
medium,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.026836514472961426,0.17604988813400269,-0.2028864026069641
medium,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.08280906200408933,6.040498140935657e-05,-0.08286946698549869
high,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,-1.0,0.0,-1.0
high,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.07772309705615055,0.04374463856220234,0.033978458493948205
high,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.8065224289894104,-0.45393240451812744,-0.35259002447128296
high,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.3605973250836412,0.10954916477203369,0.2510481603116075
clean,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,collision,interaction,1.0,0.0,1.0
clean,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,1.0,1.0,0.0
clean,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0735829770565033,0.021662473678588867,0.05192050337791443
clean,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.7624902725219727,-0.2244737148284912,-0.5380165576934814
clean,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.10136029124259949,-0.06036573648452759,-0.0409945547580719
low,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.04146455228328705,-0.005729854106903076,0.047194406390190125
low,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.4296689033508292,0.05937457084655762,-0.4890434741973868
low,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.13535815477371216,-0.0159961879253388,-0.11936196684837336
medium,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,collision,interaction,-1.0,0.0,-1.0
medium,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0022988319396972656,-0.0569484680891037,0.059247300028800964
medium,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.023821115493774858,0.5901181697845459,-0.6139392852783208
medium,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.06673827767372126,-0.032006263732910156,0.09874454140663141
high,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,1.0,0.0,1.0
high,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.001386106014251709,-0.009729266166687012,0.01111537218093872
high,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.014363288879394531,0.10081768035888716,-0.1151809692382817
high,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.21616011857986456,-0.02206963300704956,-0.194090485572815
clean,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.00042291730642307623,-0.0036495300009845577,0.0032266126945614815
clean,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.004060588777065305,0.03504049032926561,-0.030979901552200304
clean,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-2.76,-0.3600000000000012,-2.3999999999999986
clean,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.044464111328125,-0.06834179162979126,0.11280590295791626
low,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.004910584539175256,-0.0005262605845928192,0.005436845123768075
low,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.04714834690094,0.00505281984806058,-0.05220116674900058
low,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-0.5999999999999996,-1.679999999999998,1.0799999999999983
low,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.28762632608413696,0.14008426666259766,-0.4277105927467346
medium,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.0024257227778435864,0.0028117019683122635,-0.00523742474615585
medium,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.02329026162624359,-0.026996210217475808,0.0502864718437194
medium,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.120000000000001,-0.35999999999999943,0.4800000000000004
medium,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.01735508441925049,-0.05802178382873513,0.04066669940948464
high,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,four_way_stop,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
